Product Name,Price,Miles,Dealername,Rating,Location,Reviews
2025 Chevrolet Equinox 1LT,30297,0,Dick Wickstrom Chevrolet,4.8,"Roselle, IL (24 mi.)",767
2021 BMW X3 M40I,46998,9945,CarMax Tinley Park,0.0,"Tinley Park, IL (25 mi.)",16
2025 Buick Enclave Sport Touring,47000,0,Woody Buick GMC Naperville,4.8,"Naperville, IL (30 mi.)",687
2024 Nissan Rogue Platinum,43975,0,Gerald Nissan of Naperville,4.9,"Naperville, IL (30 mi.)",3513
2024 Cadillac XT4 Luxury,46615,0,Cadillac of Naperville,4.7,"Naperville, IL (30 mi.)",269
2019 GMC Sierra 1500 SLT,32446,107371,Zeigler Buick GMC of Lincolnwood,4.5,"Lincolnwood, IL (10 mi.)",1546
2024 Cadillac Escalade Luxury,86890,0,Zeigler Cadillac of Lincolnwood,4.4,"Lincolnwood, IL (11 mi.)",660
2017 Ford Escape Titanium,21000,15769,Zeigler Cadillac of Lincolnwood,4.4,"Lincolnwood, IL (11 mi.)",660
2019 Kia Sedona SX,27998,49972,CarMax Fresno,0.0,Location not found,11
2024 Ford Escape Active,31150,0,Al Piemonte Ford,4.8,"Melrose Park, IL (12 mi.)",750
2024 Dodge Hornet GT,32075,0,Sherman Dodge Chrysler Jeep RAM,4.0,"Skokie, IL (12 mi.)",2008
2024 Ford Escape Active,28362,0,Napleton Ford of Oak Lawn,4.3,"Oak Lawn, IL (14 mi.)",3057
2024 Cadillac XT4 Premium Luxury,51885,0,Ettleson Cadillac,4.9,"Hodgkins, IL (14 mi.)",293
2022 Honda CR-V EX-L,29998,32207,CarMax College Station,0.0,Location not found,0
2024 Audi Q5 45 S line Premium Plus,43888,6366,Audi Morton Grove,4.8,"Morton Grove, IL (15 mi.)",760
2024 Mazda CX-5 2.5 S Premium,34550,0,Wilkins Mazda,4.8,"Elmhurst, IL (16 mi.)",485
2025 Chevrolet Trax LT,24235,0,Castle Chevrolet of Villa Park,4.2,"Villa Park, IL (17 mi.)",1163
2024 Subaru Outback Premium,34656,0,Grand Subaru,4.9,"Bensenville, IL (17 mi.)",3896
2018 Chrysler Pacifica Touring Plus,14480,98111,Platinum Auto Exchange,4.1,"Mt Prospect, IL (19 mi.)",191
2024 Mazda CX-5 2.5 Turbo Premium Package,39921,0,Castle Mazda Downers Grove,4.3,"Downers Grove, IL (21 mi.)",98
2010 Nissan Altima 2.5 SL,8999,58988,Auto House Motors,3.9,"Downers Grove, IL (21 mi.)",86
2024 Audi A6 45 Premium Plus,67390,0,Audi Orland Park,0.0,"Orland Park, IL (22 mi.)",267
2017 Audi A7 3.0T Premium Plus,22295,93713,Audi Orland Park,0.0,"Orland Park, IL (22 mi.)",267
2024 Ford Escape ST-Line Select,32876,0,Joe Rizza Ford Lincoln,4.3,"Orland Park, IL (22 mi.)",2879
2024 Jeep Grand Cherokee L Altitude,40332,0,Napleton's Arlington Heights Chrysler Dodge Jeep RAM,4.4,"Arlington Heights, IL (26 mi.)",3364
2017 Mercedes-Benz AMG S 63 4MATIC,78800,36608,Chicago Motor Cars,4.6,"West Chicago, IL (27 mi.)",728
2024 Nissan Rogue SV,36405,0,Gerald Nissan of Naperville,4.9,"Naperville, IL (30 mi.)",3513
2018 Honda Odyssey EX-L,24500,64461,Honda of Downtown Chicago,4.0,"Chicago, IL (2 mi.)",361
2020 Toyota Highlander Hybrid Platinum,39480,62213,McGrath Lexus Chicago,4.6,"Chicago, IL (2 mi.)",1276
2017 Toyota Camry SE,15488,104119,McGrath Lexus Chicago,4.6,"Chicago, IL (2 mi.)",1276
2014 Toyota Prius c One,14998,98182,CarMax Independence Boulevard,0.0,Location not found,11
2024 Hyundai Elantra SEL,22010,0,McGrath City Hyundai,4.0,"Chicago, IL (9 mi.)",3042
2025 Buick Envista Avenir FWD,31045,0,Zeigler Buick GMC of Lincolnwood,4.5,"Lincolnwood, IL (10 mi.)",1546
2023 Chevrolet Blazer 2LT,25500,24165,Al Piemonte Nissan,4.3,"Melrose Park, IL (12 mi.)",3522
2024 Nissan Versa 1.6 SV,21875,0,Al Piemonte Nissan,4.3,"Melrose Park, IL (12 mi.)",3522
2020 Ford Utility Police Interceptor Base,16595,94459,Asia Motors Inc.,0.0,"Melrose Park, IL (13 mi.)",66
2024 Jeep Grand Cherokee L Altitude,41758,0,Berman Chrysler Dodge Jeep Ram,4.1,"Oak Lawn, IL (13 mi.)",56
2021 Nissan Rogue Sport SL,22998,31142,CarMax Savannah,0.0,Location not found,4
2025 Cadillac XT4 Premium Luxury,48135,0,Ettleson Cadillac,4.9,"Hodgkins, IL (14 mi.)",293
2024 Ford Expedition XLT,67806,0,Bredemann Ford,4.5,"Glenview, IL (17 mi.)",595
2025 Mercedes-Benz GLC 300 Base 4MATIC,58095,0,Autohaus on Edens,4.7,"Northbrook, IL (19 mi.)",3067
2020 Honda Accord Hybrid EX,25999,2593,Not found,0.0,"Westmont, IL (19 mi.)",0
2023 Hyundai Elantra N Line,28349,0,Castle Hyundai Downers Grove,3.4,"Downers Grove, IL (21 mi.)",13
2025 Nissan Rogue S,28997,0,Zeigler Nissan of Orland Park,4.8,"Orland Park, IL (22 mi.)",4028
2022 Chevrolet Silverado 1500 LT,35845,27547,Phillips Chevrolet,5.0,"Frankfort, IL (29 mi.)",12405
2024 Mercedes-Benz E-Class 4MATIC,84590,0,Mercedes-Benz of Naperville,4.7,"Naperville, IL (30 mi.)",1030
2025 Audi Q7 55 Premium Plus,75645,0,Audi Naperville,4.7,"Naperville, IL (30 mi.)",993
2020 GMC Terrain SLE,17884,85881,Chevrolet of Naperville,4.7,"Naperville, IL (30 mi.)",2527
2025 Mazda CX-5 Premium Plus,37920,0,Napleton Mazda of Naperville,4.2,"Naperville, IL (30 mi.)",527
2025 Nissan Sentra SV,24295,0,Berman Nissan of Chicago,4.7,"Chicago, IL (6 mi.)",1283
2018 Audi S5 3.0T Premium Plus,18995,122107,Blue Sky Automotive,0.0,"Chicago, IL (6 mi.)",0
2023 Toyota Camry TRD,37931,23447,Victory Toyota of Midtown,4.5,"Chicago, IL (7 mi.)",952
2021 Ford Bronco Sport Big Bend,27998,23271,CarMax Torrance,0.0,Location not found,6
2025 Buick Envista Preferred FWD,25650,0,Zeigler Buick GMC of Lincolnwood,4.5,"Lincolnwood, IL (10 mi.)",1546
2024 Cadillac XT4 Premium Luxury,45500,0,Zeigler Cadillac of Lincolnwood,4.4,"Lincolnwood, IL (11 mi.)",660
2018 Ford F-150 XLT,21980,121959,Driven Auto Sales,4.1,"Burbank, IL (13 mi.)",193
2025 Chevrolet Trax FWD ACTIV,25590,0,Webb Chevy,4.7,"Oak Lawn, IL (13 mi.)",2209
2024 Jeep Grand Cherokee L Altitude,40520,0,Berman Chrysler Dodge Jeep Ram,4.1,"Oak Lawn, IL (13 mi.)",56
2024 Mazda CX-90 3.3 Turbo Premium,46991,0,Napleton's Countryside Mazda,4.2,"Countryside, IL (14 mi.)",995
2025 Jeep Grand Cherokee L Altitude,49580,0,Jack Phelan Chrysler Dodge Jeep RAM,4.9,"Countryside, IL (14 mi.)",1753
2022 Kia Forte GT-Line,18998,59782,CarMax Knoxville,0.0,Location not found,15
2018 Ford Edge SEL,19777,40592,Golf Mill Chevrolet,4.5,"Niles, IL (16 mi.)",780
2022 Chevrolet Silverado 1500 LT,33477,45030,Castle Chevrolet of Villa Park,4.2,"Villa Park, IL (17 mi.)",1163
2024 BMW 530 i xDrive,55340,11265,Laurel BMW of Westmont,4.7,"Westmont, IL (18 mi.)",1987
2024 Cadillac Escalade Sport Platinum,124485,0,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",0.0,"Northbrook, IL (21 mi.)",285
2019 Chevrolet Silverado 1500 Custom Trail Boss,26980,87239,Driven Auto of Oak Forest,4.4,"Oak Forest, IL (21 mi.)",50
2019 Jeep Grand Cherokee Limited X,25995,79568,Oswego Motors,4.2,"Oswego, IL (21 mi.)",28
2018 Nissan Rogue SV,15340,76369,Garber Chevrolet Highland,4.1,"Highland, IN (26 mi.)",1607
2008 Chevrolet Malibu LS,4900,161932,Car City Inc,3.9,"Palatine, IL (28 mi.)",50
2025 Subaru Forester Base,31776,0,Napleton's Palatine Subaru,4.4,"Palatine, IL (28 mi.)",237
2025 Audi Q7 55 Premium,71800,0,Audi Naperville,4.7,"Naperville, IL (30 mi.)",993
2024 Mercedes-Benz AMG C 63 S E Performance,103895,0,Mercedes-Benz of Chicago,4.8,"Chicago, IL (3 mi.)",1360
2025 Buick Envista Avenir FWD,30630,0,Zeigler Buick GMC of Lincolnwood,4.5,"Lincolnwood, IL (10 mi.)",1546
2024 Mazda CX-5 Carbon Edition Turbo,38929,0,The Autobarn Mazda of Evanston,4.8,"Evanston, IL (11 mi.)",1479
2016 Jeep Cherokee Limited,13998,126101,CarMax Columbus,0.0,Location not found,3
2018 Ford Utility Police Interceptor Base,25795,38804,Asia Motors Inc.,0.0,"Melrose Park, IL (13 mi.)",66
2017 Ford Utility Police Interceptor Base,12795,84080,Asia Motors Inc.,0.0,"Melrose Park, IL (13 mi.)",66
2021 Jeep Compass Limited,23998,47249,CarMax Oak Lawn,0.0,"Oak Lawn, IL (14 mi.)",11
2018 Mercedes-Benz AMG GLE 43,40998,54245,CarMax Cincinnati,0.0,Location not found,5
2023 Toyota Camry XSE,42981,9029,Continental Toyota,4.9,"Hodgkins, IL (15 mi.)",2958
2021 Toyota Highlander XLE,38991,27895,Continental Toyota,4.9,"Hodgkins, IL (15 mi.)",2958
2025 BMW M440 i xDrive,70390,0,Laurel BMW of Westmont,4.7,"Westmont, IL (18 mi.)",1987
2025 Audi Q7 45 Premium Plus,68640,0,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
2024 Nissan Kicks SR,20490,12676,Toyota on Edens,3.9,"Northbrook, IL (19 mi.)",400
2010 Audi A4 2.0T Premium Plus quattro,6950,108619,Chicago Motor Credit,4.9,"South Holland, IL (20 mi.)",116
2025 Mazda CX-70 S,53094,0,Castle Mazda Downers Grove,4.3,"Downers Grove, IL (21 mi.)",98
2024 Jeep Grand Cherokee L Limited,47890,0,Napleton's River Oaks Chrysler Jeep Dodge RAM,4.6,"Lansing, IL (22 mi.)",1329
2024 Ford Escape Active,32007,0,Joe Rizza Ford Lincoln,4.3,"Orland Park, IL (22 mi.)",2879
2025 Volvo XC60 Core,51535,0,"International Autos Jaguar, Land Rover, Subaru, Volvo Cars",4.8,"Tinley Park, IL (22 mi.)",275
2022 GMC Sierra 1500 Pro,33775,16021,Bill Kay Buick GMC,4.5,"Downers Grove, IL (22 mi.)",1453
2024 Jeep Grand Cherokee Summit,58648,0,DuPage CDJR,4.5,"Glendale Heights, IL (23 mi.)",2011
2018 Chevrolet Express 2500 Work Van,28995,55362,Affinity Auto Sales,4.0,"West Chicago, IL (25 mi.)",51
2015 Audi Q5 3.0T Premium Plus,12995,107830,Conway Imports,4.7,"Streamwood, IL (29 mi.)",732
2021 Chevrolet Traverse RS,32995,32575,High Quality Auto Group,0.0,"Chicago, IL (6 mi.)",0
2021 Chevrolet Corvette Stingray w/2LT,68998,8891,Hawk CDJR,4.8,"Forest Park, IL (10 mi.)",755
2025 Mazda CX-5 2.5 S,29990,0,The Autobarn Mazda of Evanston,4.8,"Evanston, IL (11 mi.)",1479
2019 Ford Flex Limited,19998,85543,CarMax El Paso,0.0,Location not found,0
2023 Ford Edge SEL,24551,45411,Sherman Dodge Chrysler Jeep RAM,4.0,"Skokie, IL (12 mi.)",2008
2018 Ford Utility Police Interceptor Base,14795,83923,Asia Motors Inc.,0.0,"Melrose Park, IL (13 mi.)",66
2014 Toyota Sienna LE,15998,120445,CarMax Mobile,0.0,Location not found,1
2024 Ford Escape Active,32145,0,Westfield Ford,4.3,"Countryside, IL (14 mi.)",1169
2024 Subaru Ascent Limited 7-Passenger,43978,0,Grand Subaru,4.9,"Bensenville, IL (17 mi.)",3896
2021 Mercedes-Benz GLC 300,27778,60247,INFINITI of Clarendon Hills,4.9,"Clarendon Hills, IL (18 mi.)",2214
2022 Volvo XC90 T6 Inscription 7 Passenger,47989,14643,Fields Volvo Cars of Northfield,4.8,"Northfield, IL (18 mi.)",544
2025 Audi Q7 55 Premium Plus,74840,0,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
2025 Audi Q7 55 Premium,71710,0,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
2025 Mercedes-Benz AMG GLA 35 Base,64655,0,Autohaus on Edens,4.7,"Northbrook, IL (19 mi.)",3067
2008 BMW 335 335i 2dr Convertible,9999,105934,I-80 Auto Sales,0.0,"Hazel Crest, IL (21 mi.)",18
2023 Mercedes-Benz GLB 250 4MATIC,39995,100,Mercedes-Benz of Orland Park,4.5,"Orland Park, IL (22 mi.)",394
2025 Mercedes-Benz E-Class E 350,70845,0,Mercedes-Benz of Orland Park,4.5,"Orland Park, IL (22 mi.)",394
2025 Chevrolet Trax LT,24685,0,Jerry Haggerty Chevrolet,4.8,"Glen Ellyn, IL (23 mi.)",570
2025 Hyundai Elantra SEL,27240,0,Patrick Hyundai of Schaumburg,4.1,"Schaumburg, IL (25 mi.)",1125
2019 Kia Optima S,14000,84991,Woody Buick GMC Naperville,4.8,"Naperville, IL (30 mi.)",687
2022 GMC Terrain AWD AT4,28750,18364,Woody Buick GMC Naperville,4.8,"Naperville, IL (30 mi.)",687
2024 Ford Escape Active,30540,0,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2021 Volkswagen Jetta 1.4T SE,19790,24733,City Volkswagen of Chicago,5.0,"Chicago, IL (9 mi.)",4486
2025 Jeep Grand Cherokee L Altitude,48530,0,Berman Chrysler Dodge Jeep Ram,4.1,"Oak Lawn, IL (13 mi.)",56
2024 Subaru Outback Premium,36242,0,Grand Subaru,4.9,"Bensenville, IL (17 mi.)",3896
2017 Buick Encore Preferred,16998,44880,CarMax Pharr,0.0,Location not found,2
2015 MINI Hardtop,13998,72955,CarMax Bakersfield,0.0,Location not found,4
2024 Subaru Outback Limited,40171,0,Grand Subaru,4.9,"Bensenville, IL (17 mi.)",3896
2018 Chevrolet Tahoe Premier,28164,113518,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
2024 Cadillac Escalade Premium Luxury,101235,0,Heritage Cadillac,4.6,"Lombard, IL (20 mi.)",1190
2024 Cadillac XT4 Premium Luxury,48960,0,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",0.0,"Northbrook, IL (21 mi.)",285
2024 Cadillac XT4 Premium Luxury,48960,0,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",0.0,"Northbrook, IL (21 mi.)",285
2013 Chevrolet Silverado 1500 Work Truck,8999,136594,I-80 Auto Sales,0.0,"Hazel Crest, IL (21 mi.)",18
2025 RAM 1500 Laramie,60491,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4744
2024 Acura ZDX Base,58350,0,Joe Rizza Acura,4.6,"Orland Park, IL (22 mi.)",2227
2022 Jeep Grand Cherokee Overland,39687,30551,Ford of Homewood,4.5,"Homewood, IL (23 mi.)",244
2025 Honda CR-V EX-L,38305,0,Honda of Lisle,4.8,"Lisle, IL (24 mi.)",5294
2025 Genesis GV70 3.5T Sport,66590,0,Genesis of Schaumburg,0.0,"SCHAUMBURG, IL (25 mi.)",1
2022 Volkswagen Tiguan 2.0T SE 4MOTION,25899,8022,City Volkswagen of Highland,4.9,"Highland, IN (26 mi.)",1733
2020 Chevrolet Equinox LS,19895,60281,DriveTime of Highland,0.0,"Highland, IN (26 mi.)",8
2025 Jeep Grand Cherokee L Limited,59205,0,Zeigler Chrysler Dodge Jeep Ram of Schaumburg,4.4,"Schaumburg, IL (26 mi.)",1401
2024 Mercedes-Benz EQB 300 4MATIC,62135,0,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2024 Ford Escape Active,26529,0,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2020 Jeep Wrangler Unlimited Willys 4X4,28477,48007,Castle Chrysler Dodge Jeep Ram of Naperville,4.2,"Naperville, IL (30 mi.)",1654
2024 BMW ALPINA XB7 ALPINA XB7,122000,11480,Porsche Downtown Chicago,4.9,"Chicago, IL (1 mi.)",45
2021 Honda Civic EX,24500,12590,Honda of Downtown Chicago,4.0,"Chicago, IL (2 mi.)",361
2025 Subaru Forester Limited,39363,0,Mcgrath Evanston Subaru,4.5,"Skokie, IL (11 mi.)",217
2018 Acura MDX Sport Hybrid Advance,30998,65295,CarMax West Broad,0.0,Location not found,19
2022 Chevrolet Silverado 1500 LT Trail Boss,44000,26186,Al Piemonte Nissan,4.3,"Melrose Park, IL (12 mi.)",3522
2021 Volvo XC90 T5 Momentum,33372,24450,Old Orchard Nissan,4.6,"Skokie, IL (14 mi.)",3581
2024 Ford Escape ST-Line Select,41220,0,Westfield Ford,4.3,"Countryside, IL (14 mi.)",1169
2020 Chevrolet Equinox 1LT,18247,45843,Advantage Chevrolet,4.7,"Hodgkins, IL (14 mi.)",5047
2025 Honda CR-V LX,32950,0,Gerald Honda of Countryside,4.9,"Countryside, IL (14 mi.)",1857
2022 GMC Sierra 1500 Limited Elevation,40998,31949,CarMax Westborough,0.0,Location not found,5
2021 Chevrolet Trax LT,21991,35872,Golf Mill Chevrolet,4.5,"Niles, IL (16 mi.)",780
2024 Ford Escape ST-Line,31684,0,Packey Webb Ford,4.4,"Downers Grove, IL (21 mi.)",652
2023 Maserati Levante GT,85138,0,Joe Rizza Maserati Alfa Romeo,4.6,"Orland Park, IL (22 mi.)",214
2025 RAM 1500 Big Horn/Lone Star,54086,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4744
2024 Cadillac XT4 Premium Luxury,50335,0,Rizza Cadillac Buick GMC,4.5,"Tinley Park, IL (22 mi.)",3908
2023 Jeep Grand Cherokee Overland,43890,33503,Bettenhausen Fiat,4.9,"Orland Park, IL (23 mi.)",258
2025 Honda CR-V EX-L,36888,0,Honda of Lisle,4.8,"Lisle, IL (24 mi.)",5294
2025 Mazda CX-5 2.5 Turbo Premium Package,39415,0,Napleton's Schaumburg Mazda,4.0,"Schaumburg, IL (26 mi.)",200
2007 Chevrolet Silverado 1500 LTZ Extended Cab,12995,50084,Carvibe LLC,4.6,"Gary, IN (27 mi.)",9
2024 Mercedes-Benz GLS 580 4MATIC,99999,7502,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2014 Volkswagen Passat 1.8T Auto SEL Premium,12499,61859,Mercedes-Benz of Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",1248
2024 Ford Escape Active,30812,0,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2025 Subaru Forester Limited,39007,0,Mcgrath Evanston Subaru,4.5,"Skokie, IL (11 mi.)",217
2025 Mercedes-Benz E-Class E 350,75135,0,Loeber Motors Mercedes-Benz,0.0,"Lincolnwood, IL (11 mi.)",0
2024 Ford Escape ST-Line,35980,0,Al Piemonte Ford,4.8,"Melrose Park, IL (12 mi.)",750
2013 FIAT 500 Pop,11998,60656,CarMax Tulsa,0.0,Location not found,18
2024 Dodge Hornet R/T EAWD,31731,0,Berman Chrysler Dodge Jeep Ram,4.1,"Oak Lawn, IL (13 mi.)",56
2021 Nissan Titan SV,31998,33002,CarMax Boynton Beach,0.0,Location not found,4
2025 Audi Q7 55 Premium Plus,77900,0,Audi Morton Grove,4.8,"Morton Grove, IL (15 mi.)",760
2016 Mercedes-Benz S-Class S 550 4MATIC,31857,70750,Autohaus on Edens,4.7,"Northbrook, IL (19 mi.)",3067
2008 Scion xB Base,8990,60153,Auto House Motors,3.9,"Downers Grove, IL (21 mi.)",86
2015 Toyota RAV4 Limited,16995,115217,Oswego Motors,4.2,"Oswego, IL (21 mi.)",28
2024 Chevrolet Trax 1RS,23387,0,Phillips Chevrolet of Lansing,5.0,"Lansing, IL (22 mi.)",6799
2024 Jeep Grand Cherokee L Limited,44914,0,DuPage CDJR,4.5,"Glendale Heights, IL (23 mi.)",2011
2025 Ford Explorer Active,49960,0,Highland Park Ford Lincoln,4.8,"Highland Park, IL (24 mi.)",872
2025 Chevrolet Equinox 1LT,32757,0,Dick Wickstrom Chevrolet,4.8,"Roselle, IL (24 mi.)",767
2023 Genesis GV70 3.5T Sport,54298,7160,Genesis of Schaumburg,0.0,"SCHAUMBURG, IL (25 mi.)",1
2025 Nissan Rogue SV,32400,0,Woodfield Nissan,4.0,"Hoffman Estates, IL (27 mi.)",478
2025 Nissan Sentra SR,28048,0,Woodfield Nissan,4.0,"Hoffman Estates, IL (27 mi.)",478
2024 Nissan Sentra SV,21170,0,Woodfield Nissan,4.0,"Hoffman Estates, IL (27 mi.)",478
2024 Cadillac Escalade Premium Luxury,105815,0,Arnie Bauer Cadillac,4.4,"Matteson, IL (27 mi.)",2094
2019 Jeep Cherokee Latitude Plus,13900,103998,Bettenhausen Chrysler Dodge Jeep RAM,4.7,"Lockport, IL (28 mi.)",12
2025 Mercedes-Benz GLC 300 Base 4MATIC,60585,0,Knauz Auto Park,4.4,"Lake Bluff, IL (30 mi.)",2067
2025 Mazda CX-5 2.5 S Preferred Package,33265,0,Napleton Mazda of Naperville,4.2,"Naperville, IL (30 mi.)",527
2016 Chevrolet Silverado 1500 LTZ,22850,185544,Windy City Motors,0.0,"Chicago, IL (7 mi.)",768
2023 Jeep Compass Trailhawk,28694,16054,Marino Chrysler Jeep Dodge RAM,4.9,"Chicago, IL (8 mi.)",5104
2024 Porsche Macan Base,62994,698,Porsche Lincolnwood,4.5,"Lincolnwood, IL (11 mi.)",87
2018 Nissan Sentra SV,16998,43586,CarMax Lubbock,0.0,Location not found,0
2022 Jeep Compass Trailhawk,27991,15573,Sherman Dodge Chrysler Jeep RAM,4.0,"Skokie, IL (12 mi.)",2008
2025 Chevrolet Trax FWD 2RS,25985,0,Webb Chevy,4.7,"Oak Lawn, IL (13 mi.)",2209
2018 Ford Taurus SEL,15998,110154,CarMax Pharr,0.0,Location not found,2
2024 Ford Escape ST-Line,33349,0,Westfield Ford,4.3,"Countryside, IL (14 mi.)",1169
2025 Chevrolet Trax LT,24985,0,Golf Mill Chevrolet,4.5,"Niles, IL (16 mi.)",780
2025 Mazda CX-5 Select,32145,0,Wilkins Mazda,4.8,"Elmhurst, IL (16 mi.)",485
2015 Ford F-250 Lariat,27991,160566,Denali Motors,0.0,"Addison, IL (20 mi.)",2
2024 Cadillac Escalade Premium Luxury,99140,0,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",0.0,"Northbrook, IL (21 mi.)",285
2025 RAM 1500 Big Horn/Lone Star,47256,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4744
2025 Jeep Grand Cherokee L Laredo,41324,0,Napleton's River Oaks Chrysler Jeep Dodge RAM,4.6,"Lansing, IL (22 mi.)",1329
2024 Ford Escape Base,42990,0,Highland Park Ford Lincoln,4.8,"Highland Park, IL (24 mi.)",872
2018 Chevrolet Silverado 1500 1LT,29374,64924,Zeigler Chevrolet,4.4,"Schaumburg, IL (25 mi.)",1862
2024 Cadillac Escalade Sport Platinum,116040,0,Arnie Bauer Cadillac,4.4,"Matteson, IL (27 mi.)",2094
2025 Acura Integra A-SPEC w/ Technology,39195,0,Muller's Woodfield Acura,4.9,"Hoffman Estates, IL (27 mi.)",1965
2024 Nissan Rogue SV,36600,0,Gerald Nissan of Naperville,4.9,"Naperville, IL (30 mi.)",3513
2024 Volkswagen Taos 1.5T SE,27677,7477,Bill Jacobs VW,4.4,"Naperville, IL (30 mi.)",688
2025 Mazda CX-5 Preferred,39890,0,Napleton Mazda of Naperville,4.2,"Naperville, IL (30 mi.)",527
2024 Cadillac XT4 Premium Luxury,53690,0,Cadillac of Naperville,4.7,"Naperville, IL (30 mi.)",269
2025 Jeep Grand Cherokee L Altitude,45530,0,Marino Chrysler Jeep Dodge RAM,4.9,"Chicago, IL (8 mi.)",5104
2025 Jeep Grand Cherokee L Altitude,47330,0,Marino Chrysler Jeep Dodge RAM,4.9,"Chicago, IL (8 mi.)",5104
2025 Jeep Grand Cherokee L Altitude,47175,0,Marino Chrysler Jeep Dodge RAM,4.9,"Chicago, IL (8 mi.)",5104
2020 Chrysler Voyager L,26998,9898,CarMax Lubbock,0.0,Location not found,0
2024 Mercedes-Benz Sprinter 2500 Cargo 144 WB,46595,4286,Loeber Motors Mercedes-Benz,0.0,"Lincolnwood, IL (11 mi.)",0
2017 Mazda Mazda6 I Touring,15998,97814,CarMax Bakersfield,0.0,Location not found,4
2021 Jeep Grand Cherokee Trailhawk,33998,30049,CarMax Oak Lawn,0.0,"Oak Lawn, IL (14 mi.)",11
2024 Ford Escape Active,30341,0,Golf Mill Ford,4.8,"Niles, IL (14 mi.)",3743
2021 Audi Q8 55 Premium Plus,44944,39160,Old Orchard Nissan,4.6,"Skokie, IL (14 mi.)",3581
2024 Ford Escape ST-Line,32341,0,Westfield Ford,4.3,"Countryside, IL (14 mi.)",1169
2025 Audi Q7 55 Prestige,84805,0,Audi Westmont,4.7,"Westmont, IL (18 mi.)",1729
1989 BMW 525 i,9950,159222,Zone Motors,0.0,"Addison, IL (19 mi.)",53
2014 Mercedes-Benz GL-Class 4MATIC,15950,131855,Zone Motors,0.0,"Addison, IL (19 mi.)",53
2018 Audi A6 3.0T Premium,19900,79440,B & M Auto Sales,0.0,"Oak Forest, IL (21 mi.)",20
2024 Cadillac XT4 Premium Luxury,49185,0,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",0.0,"Northbrook, IL (21 mi.)",285
2024 Cadillac XT4 Sport,48835,0,"Napleton Cadillac of Northbrook, Rolls-Royce Motor Cars Northbrook, Bentley Northbrook",0.0,"Northbrook, IL (21 mi.)",285
2025 RAM 1500 Big Horn/Lone Star,55350,0,Bettenhausen Chrysler Dodge Jeep RAM,4.9,"Tinley Park, IL (22 mi.)",4744
2024 Subaru Outback Limited,32995,1882,"International Autos Jaguar, Land Rover, Subaru, Volvo Cars",4.8,"Tinley Park, IL (22 mi.)",275
2025 Chevrolet Equinox 1LT,32297,0,Dick Wickstrom Chevrolet,4.8,"Roselle, IL (24 mi.)",767
2025 Chevrolet Equinox AWD RS,38050,0,Advantage Chevrolet of Bolingbrook,4.8,"Bolingbrook, IL (27 mi.)",5371
2025 Audi Q7 55 Premium,71800,0,Audi Hoffman Estates,4.7,"Hoffman Estates, IL (27 mi.)",5504
2023 Ford F-150 XLT,53125,7675,Fair Oaks Ford,4.7,"Naperville, IL (30 mi.)",3772
2024 BMW 840 i xDrive,90988,3223,Perillo BMW,4.0,"Chicago, IL (2 mi.)",657
2021 Nissan Rogue SL,25359,17431,Berman Nissan of Chicago,4.7,"Chicago, IL (6 mi.)",1283
2014 Subaru Outback 2.5i Limited,13820,73246,Mcgrath Evanston Subaru,4.5,"Skokie, IL (11 mi.)",217
2016 Toyota Prius c One,16998,65684,CarMax Jacksonville NC,0.0,Location not found,0
2018 Toyota C-HR XLE,18998,83125,CarMax Kenner,0.0,Location not found,1
2025 Mazda CX-5 2.5 Turbo Premium Package,39815,0,Napleton's Oak Lawn Mazda,3.9,"Oak Lawn, IL (14 mi.)",594
2021 Subaru Outback Touring,25678,54556,The Autobarn Countryside Subaru,4.8,"Countryside, IL (14 mi.)",1365
2018 Dodge Grand Caravan SXT,10499,145168,My Choice Motors of Elmhurst,4.4,"Elmhurst, IL (17 mi.)",79
